#,cocktail_id,cocktail_name,is_alcoholic,serving_glass,cocktail_picture,cocktail_details,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line,ingredient,servings,full_ingredient_line
408,12796,Caribbean Orange Liqueur,Alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/qwxuwy1472667570.jpg,"Pare very thinly the bright-colored rind from the oranges (no white). Blot the peel on paper towels to remove any excess oil. Put peel in a 4 cup screw-top jar. Add 2 cups vodka. Close jar. Store in a cool, dark place for 2 days or until the vodka has absorbed the flavor. Remove peel and add remaining vodka. Close jar and add remaining cup of vodka. Close the jar and store in a cool dark place at least 1 month to age.",orange,3,3 large orange,vodka,0.25,3 cups vodka,sugar,63.49206349,1 1/3 cup superfine sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,12798,Coffee Liqueur,Alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/ryvtsu1441253851.jpg,"Combine coffee, sugar and water. Simmer 1 hour and let cool. Add vanilla and vodka. Age in sealed jar 2 to 3 weeks.",coffee,0.624472574,10 tblsp instant coffee,vanilla extract,12.38095238,4 tblsp vanilla extract,sugar,119.047619,2 1/2 cups sugar,vodka,1,1 qt vodka,water,2.497890295,2 1/2 cups water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,12800,Coffee-Vodka,Alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/qvrrvu1472667494.jpg,"Boil water and sugar until dissolved. Turn off heat. Slowly add dry instant coffee and continue stirring. Add a chopped vanilla bean to the vodka, then combine the cooled sugar syrup and coffee solution with the vodka. Cover tightly and shake vigorously each day for 3 weeks. Strain and filter. Its also best to let the sugar mixture cool completely so the vodka won't evaporate when its added. If you like a smoother feel to the liqueur you can add about 1 teaspoon of glycerine to the finished product.",water,1.998312236,2 cups water,sugar,95.23809524,2 cups white sugar,coffee,0.499578059,1/2 cup instant coffee,vanilla,0.5,1/2 vanilla,vodka,0.125,1 1/2 cup vodka,caramel,1,caramel coloring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,12802,Cranberry Cordial,Alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/qtspsx1472667392.jpg,"Place the chopped cranberries in a 2 liter jar that has a tight-fitting lid. Add the sugar and rum. Adjust the lid securely and place the jar in a cool, dark place. Invert the jar and shake it every day for six weeks. Strain the cordial into bottles and seal with corks.",cranberries,0.5,1/2 kg chopped cranberries,sugar,150.9285714,3/4 l sugar,rum,0.5,1/2 l light rum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,17044,Homemade Kahlua,Alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/uwtsst1441254025.jpg,"Dissolve sugar in 2 cups of boiling water and add corn syrup. Dissolve the instant coffee in the remaining water. Pour syrup and coffee in a gallon jug. Let it cool. Add vodka and vanilla when cold. For the best result, let the mixture ""mature"" for 4-5 weeks.",sugar,119.047619,2 1/2 cups sugar,corn syrup,15.5,1 cup corn syrup,coffee,0.179367089,1 1/2 oz instant coffee,vanilla extract,13.4952381,2 oz vanilla extract,water,2.997468354,3 cups boiling water,vodka,0.2,1 fifth vodka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,12820,Irish Cream,Alcoholic,Irish coffee cup,https://www.thecocktaildb.com/images/media/drink/90etyl1504884699.jpg,Mix scotch and milk. Add half-and-half. Add rest.,scotch,0.082738095,1 cup scotch,half and half,20.16666667,1 1/4 cup half and half,condensed milk,1,1 can sweetened condensed milk,coconut,0.0006,3 drops coconut syrup,chocolate syrup,1,1 tblsp chocolate syrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,12856,Tia-Maria,Alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/sih81u1504367097.jpg,"Boil water, sugar and coffe for 10 mins and let cool. Add rum and vanilla. Put in clean bottle(s) and leave for 1 week before using.",water,0.999156118,1 cup water,brown sugar,0.615519583,3/4 1 cup brown sugar,coffee,0.083206751,4 tsp coffee,rum,0.082738095,1 cup rum,vanilla extract,4,4 tsp vanilla extract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,16333,Adam Bomb,Alcoholic,Margarita/Coupette glass,https://www.thecocktaildb.com/images/media/drink/tpxurs1454513016.jpg,"Add ice to blender (or to glass if prefer on the rocks) then fruit, and fruite juice depending on personal prefference then add the Rum, Vodka, Tequila, and triple sec. blend till smooth, rim glass with sugar or salt and pour mixture in. garnish with lemon or lime slice.",rum,1,1 part rum,vodka,1,1 part vodka,tequila,1,1 part tequila,triple sec,0.5,1/2 part triple sec,fruit,1,fruit,ice,1,ice,salt,0.16664,1 3 pint salt,juice,1,fruit juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,12862,Aloha Fruit punch,Non alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/wsyvrt1468876267.jpg,"Add 1/4 cup water to ginger root. Boil 3 minutes. Strain. Add the liquid to the guava, lemon and pineapple juices. Make a syrup of sugar and remaining water. Cool. Combine with juices and pineapple. Chill throroughly.",water,0.749367089,3/4 cup water,ginger,2,2 tsp ginger,juice,2,2 cups guava juice,lemon juice,4.5,1 1/2 tblsp lemon juice,pineapple,3,1 1/2 cup pineapple,sugar,47.61904762,1 cup sugar,pineapple juice,3,3 4 cups pineapple juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,16202,Amaretto Sweet & Sour,Alcoholic,Margarita/Coupette glass,https://www.thecocktaildb.com/images/media/drink/vswwus1472668546.jpg,"Fill the blender with 3/4 ice. Add sweet & sour mix to the top of the ice. Add about 1"" of pineapple juice, 1/2"" of melon liqeur, and 1/2 to 1/4"" of amaretto. Then blend the mix until it is of margaritta consistency or thinner.",amaretto liqueur,1,amaretto,sweet and sour sauce,1,sweet and sour,liqueur,1,midori melon liqueur,pineapple juice,1,pineapple juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,12864,Apple Cider Punch #1,Optional alcohol,Collins Glass,https://www.thecocktaildb.com/images/media/drink/xrqxuv1454513218.jpg,"If you use the whole all spice and cloves, tie them in cheesecloth. Heat the mixture. Stir occasionally. If you want an alcoholic drink, rum would be nice.",apple cider,4,4 qt apple cider,brown sugar,0.820692778,1 cup brown sugar,lemonade,0.688421053,6 oz frozen lemonade,orange juice,0.682891566,6 oz frozen orange juice,cloves,6,6 whole cloves,allspice,6,6 whole allspice,nutmeg,1,1 tsp ground nutmeg,cinnamon,3,3 sticks cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,16289,Apple Grande,Alcoholic,Punch Bowl,https://www.thecocktaildb.com/images/media/drink/wqrptx1472668622.jpg,Chill both ingredients!! Mix in a tumbler and enjoy!,tequila,2.024285714,3 oz tequila,apple cider,1.371290323,12 oz apple cider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,15849,Apricot punch,Alcoholic,Punch bowl,https://www.thecocktaildb.com/images/media/drink/tuxxtp1472668667.jpg,Pour all ingrediants into a large punch bowl. Add ice and 4 oranges that are peeled and divided.,apricot,1,1 qt apricot brandy,champagne,0.8,4 fifth champagne,vodka,0.2,1 fifth vodka,7 up,0.334782609,4 l 7 up,orange juice,0.124899598,1/2 gal orange juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,14622,Arctic Fish,Alcoholic,Beer pilsner,https://www.thecocktaildb.com/images/media/drink/ttsvwy1472668781.jpg,"Fill glass with ice and fish, add vodka, grape soda and orange juice. DO NOT STIR!!!!! Serve well chilled.",vodka,0.333333333,1/3 part vodka,grape,0.333333333,1/3 part grape soda,orange juice,0.333333333,1/3 part orange juice,ice,1,lots ice,candy,1,1 dash candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,14364,Aztec Punch,Alcoholic,Punch bowl,https://www.thecocktaildb.com/images/media/drink/uqwuyp1454514591.jpg,"Mix all ingredients in a pitcher. Mix thoroughly and pour into whatever is available, the bigger the better! This drink packs a big punch, so don't over do it.",lemonade,1,1 can lemonade,vodka,3.373809524,5 oz vodka,rum,4.723333333,7 oz rum,ginger ale,1,about 1 bottle ginger ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,12890,Cranberry Punch,Non alcoholic,Punch Bowl,https://www.thecocktaildb.com/images/media/drink/mzgaqu1504389248.jpg,"Combine first four ingredients. Stir until sugar is dissolved, chill. Then add ginger ale just before serving. Add ice ring to keep punch cold.",cranberry juice,4.8,4 cups cranberry juice,sugar,71.42857143,1 1/2 cup sugar,pineapple juice,4,4 cups pineapple juice,almond,6.686046512,1 tblsp almond flavoring,ginger ale,2,2 qt ginger ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,12910,Egg Nog #4,Optional alcohol,Punch bowl,https://www.thecocktaildb.com/images/media/drink/wpspsy1468875747.jpg,"In a small mixer bowl beat egg yolks till blended. Gradually add 1/4 cup sugar, beating at high speed till thick and lemon colored. Stir in milk, stir in rum, bourbon, vanilla, and salt. Chill thoroughly. Whip cream. Wash beaters well. In a large mixer bowl beat egg whites till soft peaks form. Gradually add remaining 1/4 cup sugar, beating to stiff peaks. Fold yolk mixture and whipped cream into egg whites. Serve immediately. Sprinkle nutmeg over each serving. Serve in a punch bowl or another big bowl. NOTE: For a nonalcoholic eggnog, prepare Eggnog as above, except omit the bourbon and rum and increase the milk to 3 cups.",egg yolk,6,6 egg yolk,sugar,11.9047619,1/4 cup sugar,milk,2,2 cups milk,rum,0.041369048,1/2 cup light rum,bourbon,0.041369048,1/2 cup bourbon,vanilla extract,1,1 tsp vanilla extract,salt,1,1/4 tsp salt,whipping cream,7.986577181,1 cup whipping cream,egg white,6,6 egg white,sugar,11.9047619,1/4 cup sugar,nutmeg,1,ground nutmeg,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,12916,Egg Nog - Healthy,Optional alcohol,Collins Glass,https://www.thecocktaildb.com/images/media/drink/qxuppv1468875308.jpg,"Whip egg substitute and sugar together, combine with the two kinds of milk, vanilla, and rum. Mix well. Chill over night. Sprinkle with nutmeg. Makes 6 servings.",egg,2.43,1/2 cup egg,sugar,9,3 tblsp sugar,condensed milk,9.644502618,13 oz skimmed condensed milk,milk,0.75,3/4 cup skimmed milk,vanilla extract,1,1 tsp vanilla extract,rum,0.001723435,1 tsp rum,nutmeg,1,nutmeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,12914,Egg-Nog - Classic Cooked,Optional alcohol,Pitcher,https://www.thecocktaildb.com/images/media/drink/quxsvt1468875505.jpg,"In large saucepan, beat together eggs, sugar and salt, if desired. Stir in 2 cups of the milk. Cook over low heat, stirring constantly, until mixture is thick enough to coat a metal spoon and reaches 160 degrees F. Remove from heat. Stir in remaining 2 cups milk and vanilla. Cover and regfigerate until thoroughly chilled, several hours or overnight. Just before serving, pour into bowl or pitcher. Garnish or add stir-ins, if desired. Choose 1 or several of: Chocolate curls, cinnamon sticks, extracts of flavorings, flavored brandy or liqueur, fruit juice or nectar, ground nutmeg, maraschino cherries, orange slices, peppermint sticks or candy canes, plain brandy, run or whiskey, sherbet or ice-cream, whipping cream, whipped. Serve immediately.",egg,6,6 egg,sugar,11.9047619,1/4 cup sugar,salt,1,1/4 tsp salt,milk,4,1 qt milk,vanilla extract,1,1 tsp vanilla extract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,12944,Gluehwein,Optional alcohol,Irish coffee cup,https://www.thecocktaildb.com/images/media/drink/vuxwvt1468875418.jpg,"Boil sugar and spices in water, leave in the water for 30 minutes. Strain the spiced water and mix with the wine. Heat slowly until short of boiling temperature. (To remove alcohol, let it boil for a while.) You may add lemon or orange juice to taste. Serve in irish coffee cup.",red wine,1,1 l red wine,water,9.419343882,125 ml water,sugar,14.28571429,60 gr sugar,cinnamon,1,1 cinnamon,cloves,3,3 cloves,lemon peel,1,1 tblsp lemon peel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,12954,Holloween Punch,Non alcoholic,Punch bowl,https://www.thecocktaildb.com/images/media/drink/lfeoe41504888925.jpg,"Take a bunch of grape juice and a bunch of fizzy stuff (club soda, ginger ale, lemonlime, whatever). Mix them in a punch bowl. Take orange sherbet and lime sherbet. Scoop out scoops and float them in the punch, let them melt a little so that a nasty film spreads all over the top of the punch but there are still ""bubbles"" in it in the form of sherbet scoops. Looks horrible, tastes just fine.",grape juice,1,grape juice,soft drink,1,", orange carbonated soft drink",sherbet,1,sherbet,sherbet,1,sherbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,13254,Moscow Mule,Alcoholic,Copper Mug,https://www.thecocktaildb.com/images/media/drink/3pylqc1504370988.jpg,Combine vodka and ginger beer in a highball glass filled with ice. Add lime juice. Stir gently. Garnish.,vodka,1.34952381,2 oz vodka,lime juice,1.288181818,2 oz lime juice,ginger ale,0.619453552,8 oz ginger ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,16041,Mudslinger,Alcoholic,Punch bowl,https://www.thecocktaildb.com/images/media/drink/hepk6h1504885554.jpg,Add all contents to a large jug or punch bowl. Stir well!,southern comfort,0.262238393,750 ml southern comfort,orange juice,0.124899598,1 l orange juice,cola,0.032872855,750 ml pepsi cola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,12988,Mulled Wine,Alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/iuwi6h1504735724.jpg,"Simmer 3 cups water with, sugar, cloves, cinnamon sticks, and lemon peel in a stainless steel pot for 10 minutes. Add wine heat to a ""coffee temperature"" (DO NOT BOIL) then add the brandy.",water,2.997468354,3 cups water,sugar,47.61904762,1 cup sugar,cloves,12,12 cloves,cinnamon,2,2 cinnamon,lemon peel,1,1 lemon peel,red wine,0.0792375,750 ml red wine,brandy,0.020684524,1/4 cup brandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,17191,Planter's Punch,Alcoholic,Collins glass,https://www.thecocktaildb.com/images/media/drink/yvos231504351384.jpg,"Pour all ingredients, except the bitters, into shaker filled with ice. Shake well. Pour into large glass, filled with ice. Add Angostura bitters, ""on top"". Garnish with cocktail cherry and pineapple.",rum,1,1 part dark rum,syrup,0.5,1/2 part orgeat syrup,orange juice,2,2 parts orange juice,pineapple juice,1,1 part pineapple juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,14978,Rum Punch,Alcoholic,Punch bowl,https://www.thecocktaildb.com/images/media/drink/wyrsxu1441554538.jpg,Mix all ingredients in a punch bowl and serve.,rum,1,mikey bottle rum,ginger ale,1,large bottle ginger ale,frozen fruit,1.50023,355 ml frozen fruit punch,orange juice,0.023422266,355 ml frozen orange juice,ice,1,crushed ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,16250,Rum Runner,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/vqws6t1504888857.jpg,Mix all ingredients in glass & add ice.,malibu rum,1.030545455,1 1/2 oz malibu rum,blackberry,4.36,1 oz blackberry brandy,orange juice,0.341445783,3 4 oz orange juice,pineapple juice,0.34008,3 4 oz pineapple juice,cranberry juice,0.4251,3 4 oz cranberry juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,13020,Sangria #1,Alcoholic,Pitcher,https://www.thecocktaildb.com/images/media/drink/xrvxpp1441249280.jpg,Mix all together in a pitcher and refrigerate. Add cloves and cinnamon sticks to taste. Serve in wine glasses.,red wine,5.081632653,1 bottle red wine,sugar,23.80952381,1/2 cup sugar,orange juice,1,1 cup orange juice,lemon juice,48.8,1 cup lemon juice,cloves,1,cloves,cinnamon,1,cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,13026,Sangria - The World's Best,Alcoholic,Pitcher,https://www.thecocktaildb.com/images/media/drink/vysywu1468924264.jpg,"Mix wine, sugar and fruit, and let sit in the fridge for 18-24 hours. The mixture will have a somewhat syrupy consistency. Before serving stir in brandy and cut the mixture with soda water until it have a thinner, more wine like consistency. Serve from a pitcher in wine glasses.",red wine,1.5,1 1/2 l red wine,sugar,47.61904762,1 cup sugar,lemon,1,1 large lemon,orange,1,1 large orange,apple,1,1 large apple,brandy,2.024285714,3 4 oz plain brandy,water,1,soda water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,17141,Smut,Alcoholic,Beer mug,https://www.thecocktaildb.com/images/media/drink/rx8k8e1504365812.jpg,Throw it all together and serve real cold.,red wine,0.333333333,1/3 part red wine,schnapps,1,1 shot peach schnapps,cola,0.333333333,1/3 part pepsi cola,orange juice,0.333333333,1/3 part orange juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,13032,Spiced Peach Punch,Non alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/qxvypq1468924331.jpg,"Combine peach nectar, orange juice and brown sugar in a large saucepan. Tie cinnamon and cloves in a small cheesecloth bag. Drop into saucepan. Heat slowly, stirring constantly, until sugar dissolves. Simmer 10 minutes. Stir in lime juice. Serve in hot mugs.",peach,7.449371429,46 oz peach nectar,orange juice,2.276305221,20 oz orange juice,brown sugar,0.410346389,1/2 cup brown sugar,cinnamon,3,3 3 inch cinnamon,cloves,0.5,1/2 tsp cloves,lime juice,0.687727273,2 tblsp lime juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,13036,Strawberry Lemonade,Non alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/spvvxp1468924425.jpg,Throw everything into a blender and mix until fairly smooth. Serve over ice.,lemon,1,juice of 1 lemon,sugar,3,1 tblsp sugar,strawberries,8,8 10 ripe strawberries,water,0.999156118,1 cup water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,13042,Sunny Holiday Punch,Optional alcohol,Punch bowl,https://www.thecocktaildb.com/images/media/drink/rywtwy1468924758.jpg,Combine all ingredients in a punch bowl.,pineapple juice,5.21456,46 oz chilled pineapple juice,club soda,3.348185654,28 oz club soda,orange juice,0.682891566,6 oz frozen orange juice,lemon,1,1 lemon,berries,2,2 cups berries,champagne,5.081632653,1 bottle champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,13024,Sweet Sangria,Alcoholic,Pitcher,https://www.thecocktaildb.com/images/media/drink/uqqvsp1468924228.jpg,"Dissolve the sugar in hot water and cool. Peel the citrus fruits and break into wedges. Mix the wine, sugar syrup, fruit, and Fresca in a pitcher and put in the fridge for a few hours. Serve in tall glasses with a straw.",red wine,10.16326531,2 bottles red wine,sugar,47.61904762,1 cup sugar,water,1.998312236,2 cups hot water,apple,0.598901099,1 cup apple,orange,1,wedges orange,lime,1,wedges lime,lemon,1,lemon,fresca,1,fresca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,13056,Wine Cooler,Optional alcohol,Collins Glass,https://www.thecocktaildb.com/images/media/drink/yutxtv1473344210.jpg,Mix wine and soft drink. Pour into glass. Add ice.,red wine,0.385578231,2 oz white or red wine,lemon lime soda,0.38401084,5 oz lemon lime soda,ice,1,cubes ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,13058,Wine Punch,Alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/txustu1473344310.jpg,Combine all of the ingredients and pour over a block of ice.,red wine,5.081632653,1 bottle red wine,lemon,2,2 lemon,orange juice,1,1 cup orange juice,orange,3,3 orange,pineapple juice,1,1 cup pineapple juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,14594,Zizi Coin-coin,Alcoholic,Margarita/Coupette glass,https://www.thecocktaildb.com/images/media/drink/0fbo2t1485620752.jpg,"Pour 5cl of Cointreau on ice, add 2cl of fresh lemon (or lime) juice, stir gently, and finally add slices of lemon/lime in glass.",cointreau,0.017608333,5 cl cointreau,lemon juice,4.124576,2 cl lemon juice,ice,1,cubes ice,lemon,1,or lime lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,15423,110 in the shade,Alcoholic,Beer Glass,https://www.thecocktaildb.com/images/media/drink/xxyywq1454511117.jpg,Drop shooter in glass. Fill with beer,lager,1.273707865,16 oz lager,tequila,1.012142857,1.5 oz tequila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,13282,Black & Tan,Alcoholic,Pint glass,https://www.thecocktaildb.com/images/media/drink/rwpswp1454511017.jpg,Fill pint glass half full with Bass. Next pour Guiness over a spoon slowly until glass is full. If done correctly the Guiness will stay on top and the Bass on bottom hence the name Black & Tan.,ale,1,1 part bass pale ale,guinness,1,1 part guinness stout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,16403,Black and Brown,Alcoholic,Beer pilsner,https://www.thecocktaildb.com/images/media/drink/wwuvxv1472668899.jpg,CAREFULLY to avoid explosive head formation: Pour Beer glass half full of favorite rootbeer and top off with Guinness.,guinness,0.5,1/2 guinness stout,root beer,0.5,1/2 root beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
